id,equ_str,equ_prefix,sol_str,sol_prefix
29086,5*x^2*y' + 10*x*y - 2*y' = 0,add add mul -2 y' mul mul 5 pow x 2 y' mul mul 10 x y,c/(2*x^2 - 4/5),div c add div -4 5 mul 2 pow x 2
33296,-5*ln(x) + y' - 5 = 0,add add -5 mul -5 log x y',c + 5*x*ln(x),add c mul mul 5 x log x
23891,x*y' - y - cos(1) + 5 = 0,add sub sub 5 cos 1 y mul x y',c*x + x - cos(1) + 5,add sub add 5 x cos 1 mul c x
17377,5*y^2 + 8*y' = 0,add mul 5 pow y 2 mul 8 y',2/(c + 5*x/4),div 2 add c mul div 5 4 x
21305,5*x*e^(2)*y' - 5*y*e^(2) + 4 + 20*e^(2) = 0,add add add 4 mul 20 exp 2 mul mul -5 exp 2 y mul mul mul 5 x y' exp 2,c*x + 4*e^(-2)/5 + 4,add add 4 mul div 4 5 exp -2 mul c x
2748,2*x^3 + x*y' - y = 0,add add mul -1 y mul 2 pow x 3 mul x y',-x*(c + x^2) + x,add x mul mul -1 x add c pow x 2
17335,x*ln(x)*y' + 2*x*y' + y = 0,add add mul mul 2 x y' mul mul x y' log x y,c/(ln(x) + 2),div c add 2 log x
1896,x^2 - 5*x*y' + 5*y - 10 = 0,add add add -10 pow x 2 mul 5 y mul mul -5 x y',c*x + x^2/5 + x/5 + 2,add add add 2 mul div 1 5 x mul div 1 5 pow x 2 mul c x
32725,5*x^2 - 5*x*y' + 5*y + 2 = 0,add add add 2 mul 5 pow x 2 mul 5 y mul mul -5 x y',x*(c + x) - 2*x - 2/5,add add div -2 5 mul -2 x mul x add c x
26695,-6*x*sin(x^2) + y' = 0,add mul mul -6 x sin pow x 2 y',c - 3*cos(x^2),add c mul -3 cos pow x 2
19412,-x*y*ln(2) + x*y' - 3*y = 0,add add mul -3 y mul x y' mul mul mul -1 x y log 2,2^x*c*x^3,mul mul c pow 2 x pow x 3
33108,y*ln(6) + 3*y' = 0,add mul 3 y' mul y log 6,6^(c - x/3),pow 6 add c mul div -1 3 x
7908,5*x^4 + y' + 2 = 0,add add 2 mul 5 pow x 4 y',c - x^5 - 2*x,add sub c pow x 5 mul -2 x
1006,x*y' + 3*ln(x)^2 = 0,add mul 3 pow log x 2 mul x y',c - ln(x)^3,sub c pow log x 3
14888,x*y' + 2*x - 3*y + 12 = 0,add add add 12 mul -3 y mul 2 x mul x y',c*x^3 + x + 4,add add 4 x mul c pow x 3
16990,y^2 + 14*y' = 0,add pow y 2 mul 14 y',14/(c + x),div 14 add c x
10149,x*y' + y + 5*y' = 0,add add mul 5 y' mul x y' y,c/(4*x + 20),div c add 20 mul 4 x
4618,x*y' - 1 = 0,add -1 mul x y',c + ln(x/4),add c log mul div 1 4 x
134,x*y' - y*ln(y) - y' = 0,add add mul -1 y' mul x y' mul mul -1 y log y,5^(c*(1 - x)),pow 5 mul c sub 1 x
10250,-5^(3 - x)*ln(5) + y' = 0,add mul mul -1 pow 5 sub 3 x log 5 y',-5^(3 - x) + c,sub c pow 5 sub 3 x
3351,4*x^2 - 2*x*y' + 2*y - 1 = 0,add add add -1 mul 2 y mul 4 pow x 2 mul mul -2 x y',x*(c + 2*x) + 1/2,add div 1 2 mul x add c mul 2 x
435,4*y' - 21 = 0,add -21 mul 4 y',c + 21*x/4,add c mul div 21 4 x
31475,2*x*y' - 2*y + 1 = 0,add add 1 mul -2 y mul mul 2 x y',c*x - x/4 + 1/2,add add div 1 2 mul div -1 4 x mul c x
7836,x^2 + x*y' - y - 1 = 0,add sub add -1 pow x 2 y mul x y',x*(c - x - 5/x) + 4,add 4 mul x add sub c x div -5 x
764,x^2 + x*y' - y + 3 = 0,add sub add 3 pow x 2 y mul x y',-2*x^2 + x*(c + x) + 3,add add 3 mul -2 pow x 2 mul x add c x
23401,-x*y*cos(x) + x*sin(x)*y' - 3*y*sin(x) = 0,add add mul mul -3 y sin x mul mul x y' sin x mul mul mul -1 x cos x y,c*x^3*sin(x),mul mul c pow x 3 sin x
25153,6*4^x*ln(4) + y' + 24 = 0,add add 24 mul mul 6 pow 4 x log 4 y',-6*4^x + c - 24*x,add add c mul -24 x mul -6 pow 4 x
3422,x^2*sin(x) + x*y' - y = 0,add add mul -1 y mul x y' mul pow x 2 sin x,x*(c + cos(x)),mul x add c cos x
31963,2*x*e^(x^2) + y' = 0,add mul mul 2 x exp pow x 2 y',c - e^(x^2),sub c exp pow x 2
28120,4*x*y' - 4*y - 13 = 0,add add -13 mul -4 y mul mul 4 x y',c*x + x - 13/4,add add div -13 4 x mul c x
20785,x*y' + 2*y = 0,add mul 2 y mul x y',(c/x + 3/x)/x,mul pow x -1 add div 3 x div c x
316,x*y' + y - 7*y' = 0,add add mul -7 y' mul x y' y,c/(x - 7),div c add -7 x
30464,x*y' - y + 4*y' - 4 = 0,add add sub -4 y mul 4 y' mul x y',c*(-x/4 - 1) - 4,add -4 mul c add -1 mul div -1 4 x
146,x*y' + y - 3*y' + cos(1)*y' = 0,add add add mul -3 y' mul x y' mul y' cos 1 y,c/(x - 3 + cos(1)),div c add add -3 x cos 1
31634,6*x + y' - 12 = 0,add add -12 mul 6 x y',c - 3*x*(x - 4),add c mul mul -3 x add -4 x
25595,x^2*y' + 2*x*y' + 2*y + 4 = 0,add add add 4 mul 2 y mul pow x 2 y' mul mul 2 x y',-1 + (c*(2*x + 4) - x)/x,add -1 mul pow x -1 add mul -1 x mul c add 4 mul 2 x
8659,25*x^3 - x*y' - x + 2*y + 6 = 0,add add add sub 6 x mul 2 y mul 25 pow x 3 mul mul -1 x y',-25*x^2*(c - x) + x - 3,add add -3 x mul mul -25 pow x 2 sub c x
12514,-4*x + y' - 9 = 0,add add -9 mul -4 x y',c + x*(2*x + 8) + x,add add c x mul x add 8 mul 2 x
9632,x^2 - 3*x*y' + 3*y - 3 = 0,add add add -3 pow x 2 mul 3 y mul mul -3 x y',x*(c + x)/3 + 1,add 1 mul mul div 1 3 x add c x
23716,x*y' + 4*y + 60 = 0,add add 60 mul 4 y mul x y',c/x^4 - 15,add -15 mul c pow x -4
18541,4*x^2 + x*y' - y + 3 = 0,add add sub 3 y mul 4 pow x 2 mul x y',-4*x*(c + x) + 2*x + 3,add add 3 mul 2 x mul mul -4 x add c x
5359,x^2*y^2 + 2*x*y' + 5*y^2 + 2*y = 0,add add add mul 2 y mul 5 pow y 2 mul pow x 2 pow y 2 mul mul 2 x y',-2/(x*(c - x) + 5),div -2 add 5 mul x sub c x
32740,-4*x + y' + 4 = 0,add add 4 mul -4 x y',c + 2*x*(x - 2),add c mul mul 2 x add -2 x
8763,32*x^2 - x*y' + y = 0,add add mul 32 pow x 2 mul mul -1 x y' y,16*x*(c + 2*x),mul mul 16 x add c mul 2 x
16602,x*y' - y*ln(6 - y) + y*ln(2) + 6*ln(6 - y) - 6*ln(2) = 0,add add add add mul -6 log 2 mul 6 log sub 6 y mul x y' mul y log 2 mul mul -1 y log sub 6 y,6 - 2*2^(c*x),add 6 mul -2 pow 2 mul c x
31529,x + e^(2*y)*y' = 0,add x mul y' exp mul 2 y,ln(sqrt(c - x^2)),log sqrt sub c pow x 2
25577,2*x^3 - x*y' + y + 1 = 0,add add add 1 mul 2 pow x 3 mul mul -1 x y' y,x*(c + x^2) - x - 1,add sub -1 x mul x add c pow x 2
3486,-ln(x) + y' - 1 = 0,add sub -1 log x y',ln(c*x^x) + 2,add 2 log mul c pow x x
7799,12*x^2*y*cos(10) - y' = 0,add mul -1 y' mul mul mul 12 pow x 2 cos 10 y,c*e^(4*x^3*cos(10)),mul c exp mul mul 4 pow x 3 cos 10
6136,x*y' - y*ln(y)*ln(ln(y)) = 0,add mul x y' mul mul mul -1 y log y log log y,e^(3^(c*x)),exp pow 3 mul c x
19034,36*2^x*ln(2) + y' = 0,add mul mul 36 pow 2 x log 2 y',-36*2^x + c,add c mul -36 pow 2 x
15869,x*y' - y*e^(3) = 0,add mul x y' mul mul -1 exp 3 y,-5/(c/x)^e^(3),mul -5 pow div c x mul -1 exp 3
30359,2*x*y' + 9*y = 0,add mul 9 y mul mul 2 x y',sqrt(3)*sqrt(c/x)/x^4,mul mul sqrt 3 pow x -4 sqrt div c x
19857,2*y*ln(2) + y' + 4*ln(2) = 0,add add mul 4 log 2 mul mul 2 y log 2 y',4^(c - x) - 2,add -2 pow 4 sub c x
9138,3*(5/x)^x*(ln(5/x) - 1)*y + 3*(5/x)^x*y' - 2*y' = 0,add add mul -2 y' mul mul 3 pow div 5 x x y' mul mul mul 3 pow div 5 x x add -1 log div 5 x y,c/(3*(5/x)^x - 2),div c add -2 mul 3 pow div 5 x x
12383,2*x*y*y' - y^2 + 5 = 0,add sub 5 pow y 2 mul mul mul 2 x y' y,sqrt(c*x + x + 5),sqrt add add 5 x mul c x
31856,-x - 2*x^x*(ln(x) + 1) + y' = 0,add add mul -1 x mul mul -2 pow x x add 1 log x y',c + x^2/2 + 2*x^x,add add c mul div 1 2 pow x 2 mul 2 pow x x
3111,-y + 2*y' - 8 = 0,add sub -8 y mul 2 y',-2*e^(c + x/2) - 8,add -8 mul -2 exp add c mul div 1 2 x
10923,x^2 + 5*y' - 5 = 0,add add -5 pow x 2 mul 5 y',c - x^3/15 + x,add add c x mul div -1 15 pow x 3
27957,3*x^2 + 2*x*y' - 2*y = 0,add add mul -2 y mul 3 pow x 2 mul mul 2 x y',-x*(c + 3*x/2) - x,add mul -1 x mul mul -1 x add c mul div 3 2 x
30344,x*y' + 6*y - 6 = 0,add add -6 mul 6 y mul x y',c/x^6 + 1,add 1 mul c pow x -6
10078,3*x*y' - 3*y - 2 = 0,add add -2 mul -3 y mul mul 3 x y',c*x - x/3 - 2/3,add add div -2 3 mul div -1 3 x mul c x
16411,-2*x + y' - 3 = 0,add add -3 mul -2 x y',x*(c/x + x + 3),mul x add add 3 x div c x
1572,x^2 + 5*x*y' - 5*y - 5 = 0,add add add -5 pow x 2 mul -5 y mul mul 5 x y',c*x + x*(-x/5 - 1 + ln(4)/5) - 1,add add -1 mul c x mul x add add -1 mul div -1 5 x mul div 1 5 log 4
33089,x*y' + y + 4 = 0,add add 4 mul x y' y,1 - 5*(c + x)/x,add 1 mul div -5 x add c x
23368,4*x^2 - 8*x*y*y' - 28*x*y' + 4*y^2 + 28*y + 49 = 0,add add add add add 49 mul 4 pow x 2 mul 4 pow y 2 mul 28 y mul mul -28 x y' mul mul mul -8 x y' y,sqrt(x*(c + x)) - 7/2,add div -7 2 sqrt mul x add c x
20833,x^4*y' - 6*e^(2/x^3) = 0,add mul -6 exp mul 2 pow x -3 mul pow x 4 y',c - e^(2/x^3),sub c exp mul 2 pow x -3
6628,4*x*y' - 4*y - 3 = 0,add add -3 mul -4 y mul mul 4 x y',c*x - x - 3/4,add sub div -3 4 x mul c x
17678,2*x^2*ln(2 - y/x) - 2*x^2*ln(3) - x*y*ln(2 - y/x) + x*y*ln(3) + x*y' - y = 0,add add add add add mul -1 y mul x y' mul mul -2 pow x 2 log 3 mul mul 2 pow x 2 log add 2 mul div -1 x y mul mul x y log 3 mul mul mul -1 x y log add 2 mul div -1 x y,x*(2 - 3*5^(c*e^(x))),mul x add 2 mul -3 pow 5 mul c exp x
3005,4*x*y' - y = 0,add mul -1 y mul mul 4 x y',9*2^(1/4)*sqrt(3)*sqrt(c*sqrt(x)),mul mul mul 9 pow 2 div 1 4 sqrt 3 sqrt mul c sqrt x
9276,12*x + y' - 1 = 0,add add -1 mul 12 x y',c + x*(1 - 6*x),add c mul x add 1 mul -6 x
33858,6*x^2 + 5*x*y' - 5*y = 0,add add mul -5 y mul 6 pow x 2 mul mul 5 x y',-x*(c + 6*x)/5,mul mul div -1 5 x add c mul 6 x
6088,x - 6*y' = 0,add x mul -6 y',c + x^2/12,add c mul div 1 12 pow x 2
14705,-10*x + y' - 1 = 0,add add -1 mul -10 x y',c + 5*x^2 + x,add add c x mul 5 pow x 2
21409,3*x*y' - 3*y + 5 = 0,add add 5 mul -3 y mul mul 3 x y',c*x - 7*x/3 + 5/3,add add div 5 3 mul div -7 3 x mul c x
9482,8*x + 5*y' = 0,add mul 5 y' mul 8 x,c - 4*x^2/5,add c mul div -4 5 pow x 2
25168,x^2*e^(x) - x*y' + y - 5 = 0,add add add -5 mul pow x 2 exp x mul mul -1 x y' y,x*(c + e^(x)) + x + 5,add add 5 x mul x add c exp x
19031,y' - 26 = 0,add -26 y',c + 26*x,add c mul 26 x
29551,x*y' - y = 0,add mul -1 y mul x y',c*x + x*sin(1/2),add mul c x mul x sin div 1 2
25192,10*x + y' - 2 = 0,add add -2 mul 10 x y',c - x*(5*x - 2),add c mul mul -1 x add -2 mul 5 x
20948,-5^(x + 1/2)*x^2*ln(5) - 2*5^(x + 1/2)*x + y' = 0,add add mul mul -2 x pow 5 add div 1 2 x mul mul mul -1 pow 5 add div 1 2 x pow x 2 log 5 y',5^(x + 1/2)*x^2 + c,add c mul pow 5 add div 1 2 x pow x 2
6717,15*x^2 + y' + 1 = 0,add add 1 mul 15 pow x 2 y',c - 5*x^3 - x,add sub c x mul -5 pow x 3
11959,x*y' + 2*y - 6 = 0,add add -6 mul 2 y mul x y',c/x^2 + 3,add 3 mul c pow x -2
12086,25*y' + ln(5)/5^x = 0,add mul 25 y' mul pow 5 mul -1 x log 5,(1/5)^(x + 2) + c,add c pow div 1 5 add 2 x
9210,5*x*y' - 4*x - 10*y + 20 = 0,add add add 20 mul -10 y mul -4 x mul mul 5 x y',c*x^2 - 4*x/5 + 2,add add 2 mul div -4 5 x mul c pow x 2
30226,8*x*y' - 8*y + 5 = 0,add add 5 mul -8 y mul mul 8 x y',c*x + 5/8,add div 5 8 mul c x
25059,x*e^(4)*y' - 2*x*e^(4) - 2*y*e^(4) + 10 = 0,add add add 10 mul mul -2 x exp 4 mul mul -2 exp 4 y mul mul x y' exp 4,-2*x + (c*x^2 + 5)*e^(-4),add mul -2 x mul add 5 mul c pow x 2 exp -4
14007,x*y' + y = 0,add mul x y' y,c/x - 12/x,add div -12 x div c x
9226,3^(x/4)*x*ln(3) - 4*3^(x/4) - 4*x*y' + 4*y - 4 = 0,add add add add -4 mul -4 pow 3 mul div 1 4 x mul 4 y mul mul -4 x y' mul mul x pow 3 mul div 1 4 x log 3,3^(x/4) + c*x + 2*x + 1,add add add 1 pow 3 mul div 1 4 x mul 2 x mul c x
2270,x*y*ln(3) + x*y' - y = 0,add add mul -1 y mul x y' mul mul x y log 3,2*3^(c - x)*x,mul mul 2 x pow 3 sub c x
696,4*x*ln(5) - 4*y*ln(5) + y' - 1 = 0,add add add -1 mul mul -4 y log 5 mul mul 4 x log 5 y',-5^(c + 4*x) + x,sub x pow 5 add c mul 4 x
20630,2*x*y' - 2*y + 1 = 0,add add 1 mul -2 y mul mul 2 x y',x*(c + 5*(x + 2/5)/(4*x)),mul x add c mul div div 5 4 x add div 2 5 x
20542,-y*ln(30) + y' = 0,add mul mul -1 y log 30 y',30^(c + x),pow 30 add c x
6703,-10*x + y' + 9 = 0,add add 9 mul -10 x y',c + 5*x*(x - 2) + x,add add c x mul mul 5 x add -2 x
30285,x*y' - y*ln(1/y) - 2*y*ln(2) = 0,add add mul x y' mul mul -1 y log pow y -1 mul mul -2 y log 2,(1/2)^(c/x - 2),pow div 1 2 add -2 div c x
16423,-4*(-4*x)^x*(ln(-4*x) + 1) + y' = 0,add mul mul -4 pow mul -4 x x add 1 log mul -4 x y',c + 4*(-4*x)^x,add c mul 4 pow mul -4 x x
1451,x*y' + y + 15 = 0,add add 15 mul x y' y,(c - 15*x)/x,mul pow x -1 add c mul -15 x
4215,2*x*e^(x^2/3) + 9*y' - 3 = 0,add add -3 mul 9 y' mul mul 2 x exp mul div 1 3 pow x 2,c + x/3 - e^(x^2/3)/3,add add c mul div -1 3 exp mul div 1 3 pow x 2 mul div 1 3 x
13517,x*y' + 6*x - 3*y = 0,add add mul -3 y mul 6 x mul x y',x^2*(c*x + x) + 3*x,add mul 3 x mul pow x 2 add x mul c x
10823,2*x*y' - 2*y + y' = 0,add add mul -2 y mul mul 2 x y' y',c*(-x - 1/2),mul c sub div -1 2 x
27776,x*y' - 8*y - 16 = 0,add add -16 mul -8 y mul x y',c*x^8 - 2,add -2 mul c pow x 8
3305,2*x^2 - x*e^(y)*y' + e^(y) = 0,add add mul 2 pow x 2 mul mul mul -1 x y' exp y exp y,ln(x*(c + 2*x)),log mul x add c mul 2 x
5516,x*y' + y + 8 = 0,add add 8 mul x y' y,2*(c - 4*x)/x,mul div 2 x add c mul -4 x
29881,y*y' - 50 = 0,add -50 mul y' y,-10*sqrt(c + x),mul -10 sqrt add c x
9176,x*y' + y + 3*y' = 0,add add mul 3 y' mul x y' y,(c*x - x)/(x*(x + 3)),mul div pow x -1 add 3 x add mul -1 x mul c x
5421,2*x^2 - x*y' + y = 0,add add mul 2 pow x 2 mul mul -1 x y' y,x^2 - x*(c - x) + x,add add x pow x 2 mul mul -1 x sub c x
6173,5*x^2 - x*y' + y = 0,add add mul 5 pow x 2 mul mul -1 x y' y,c*x + 5*x^2 + 3*x,add add mul 3 x mul 5 pow x 2 mul c x
2667,13*x^2 + x*y' - y = 0,add add mul -1 y mul 13 pow x 2 mul x y',x*(c - 13*x),mul x add c mul -13 x
22509,2*x^4*y' + 9 = 0,add 9 mul mul 2 pow x 4 y',c + 3/(2*x^3),add c mul div 3 2 pow x -3
181,x*ln(x)*y' + x - y*ln(x) - y + 23*ln(x) + 23 = 0,add add add sub add 23 x y mul 23 log x mul mul -1 y log x mul mul x y' log x,c*x*ln(x) + x + 23,add add 23 x mul mul c x log x
3584,x*ln(x)^2*y' - 12 = 0,add -12 mul mul x pow log x 2 y',c - 12/ln(x),add c div -12 log x
22755,x^2 - 5*x*y' + 5*y - 20 = 0,add add add -20 pow x 2 mul 5 y mul mul -5 x y',x*(c + x/5) + 4,add 4 mul x add c mul div 1 5 x
6098,-2^x*5^(2^x)*x*ln(2)*ln(5) - 5^(2^x) + y' = 0,add add mul -1 pow 5 pow 2 x mul mul mul mul mul -1 x pow 2 x pow 5 pow 2 x log 2 log 5 y',5^(2^x)*x + c,add c mul x pow 5 pow 2 x
25226,2*x*y' - 2*y - 9 = 0,add add -9 mul -2 y mul mul 2 x y',c*x + x/2 - 9/2,add add div -9 2 mul div 1 2 x mul c x
6842,-y*ln(cos(1)) + y' = 0,add mul mul -1 y log cos 1 y',c*cos(1)^x,mul c pow cos 1 x
32928,x*y' - y*ln(y - 5) + 5*ln(y - 5) = 0,add add mul 5 log add -5 y mul x y' mul mul -1 y log add -5 y,3^(c*x) + 5,add 5 pow 3 mul c x
11932,2*x^2 + x*y' - y - 1 = 0,add add sub -1 y mul 2 pow x 2 mul x y',x*(c - 2*x) - 1,add -1 mul x add c mul -2 x
6504,-e^(x) + y' + 9 = 0,add sub 9 exp x y',c - 9*x + e^(x),add add c mul -9 x exp x
1413,4*x*y' + 4*y + 7 = 0,add add 7 mul 4 y mul mul 4 x y',c/x - 7/4,add div -7 4 div c x
1562,x*y' - 9*x - 2*y = 0,add add mul -9 x mul -2 y mul x y',3*x*(c*x - 4) + 3*x,add mul 3 x mul mul 3 x add -4 mul c x
11052,-x*y^2*cos(x) + 2*x*y' + y^2*sin(x) + 2*y = 0,add add add mul 2 y mul pow y 2 sin x mul mul 2 x y' mul mul mul -1 x pow y 2 cos x,2/(c*x - sin(x)),div 2 add mul -1 sin x mul c x
23237,3*x^4*e^(x^3)*sin(e^(x^3) - 2) - x*y' + y = 0,add add mul mul -1 x y' mul mul mul 3 pow x 4 exp pow x 3 sin add -2 exp pow x 3 y,-x*(c + cos(e^(x^3) - 2)) + x,add x mul mul -1 x add c cos add -2 exp pow x 3
23217,15*x^4 + x*y' - y + 2 = 0,add add sub 2 y mul 15 pow x 4 mul x y',c*x - 5*x^4 + 2,add add 2 mul -5 pow x 4 mul c x
26199,-e^(x)*cos(e^(x)) + 2*y' - 2 = 0,add add -2 mul 2 y' mul mul -1 cos exp x exp x,c + x + sin(e^(x))/2,add add c x mul div 1 2 sin exp x
4684,7*x^(5*x/7)*y' + 5*ln(x) + 5 = 0,add add 5 mul 5 log x mul mul 7 pow x mul div 5 7 x y',c + x^(-5*x/7),add c pow x mul div -5 7 x
8029,x^(4*x)*y' - 4*ln(x) - 4 = 0,add add -4 mul -4 log x mul pow x mul 4 x y',c - 1/x^(4*x),sub c pow x mul -4 x
5259,10*x + 5*y' + 1 = 0,add add 1 mul 5 y' mul 10 x,-x*(c/x + x) - x/5,add mul div -1 5 x mul mul -1 x add x div c x
4729,-16*(cos(x) + 2)*sin(x) + y' = 0,add mul mul -16 add 2 cos x sin x y',c - 8*(cos(x) + 2)^2,add c mul -8 pow add 2 cos x 2
3623,4*x + 2*x^x*(ln(x) + 1) - 2*sin(x) + y' = 0,add add add mul -2 sin x mul 4 x mul mul 2 pow x x add 1 log x y',c - 2*x^2 - 2*x^x - 2*cos(x),add add add c mul -2 pow x 2 mul -2 pow x x mul -2 cos x
33158,x*ln(x)*y' - y - 5 = 0,add sub -5 y mul mul x y' log x,c*ln(x) - 5,add -5 mul c log x
28906,x*y' - 5*x - 2*y - 8 = 0,add add add -8 mul -5 x mul -2 y mul x y',-x*(c*x + 5) - 4,add -4 mul mul -1 x add 5 mul c x
180,x*y' + 8*x - 3*y = 0,add add mul -3 y mul 8 x mul x y',x*(c*x^2 + 4),mul x add 4 mul c pow x 2
14668,-2*x + y' + 7 = 0,add add 7 mul -2 x y',x*(x - 8 + (c + x)/x),mul x add add -8 x mul pow x -1 add c x
10127,e^(5)*y' - 2 = 0,add -2 mul y' exp 5,2*(c + x)*e^(-5),mul mul 2 add c x exp -5
16333,-2*x*y*sin(x^2) + cos(x^2)*y' + 5*y' = 0,add add mul 5 y' mul y' cos pow x 2 mul mul mul -2 x y sin pow x 2,c/(cos(x^2) + 5),div c add 5 cos pow x 2
10501,2*x*y' - 3*y = 0,add mul -3 y mul mul 2 x y',-1/(8*(c/x)^(3/2)),mul div -1 8 pow div c x div -3 2
33523,-2*x + (2*y' + 2)*(x + y + 3) + 5 = 0,add add 5 mul -2 x mul add 2 mul 2 y' add add 3 x y,-x + sqrt(c + x*(x - 5)) - 3,sub add -3 sqrt add c mul x add -5 x x
27819,2*y*cos(x) + sin(x)*y' = 0,add mul y' sin x mul mul 2 cos x y,c/sin(x)^2,mul c pow sin x -2
12587,y + y' = 0,add y' y,c*e^(-x),mul c exp mul -1 x
469,x*y' - 2*y*ln(y) = 0,add mul x y' mul mul -2 y log y,3^(x*(c*x - x)),pow 3 mul x add mul -1 x mul c x
2166,4*x^2 - x*y' + y + 1 = 0,add add add 1 mul 4 pow x 2 mul mul -1 x y' y,-x*(c - 4*x) - 1,add -1 mul mul -1 x add c mul -4 x
1027,3^(x^2/4)*x*ln(3) - 2*y' - 2 = 0,add add -2 mul -2 y' mul mul x pow 3 mul div 1 4 pow x 2 log 3,3^(x^2/4) + c - x,sub add c pow 3 mul div 1 4 pow x 2 x
15364,4*e^(x) + 5*y' = 0,add mul 4 exp x mul 5 y',c - 4*e^(x)/5,add c mul div -4 5 exp x
11808,3*x^2 - x*y' + y - 9 = 0,add add add -9 mul 3 pow x 2 mul mul -1 x y' y,3*x*(c + x) - 3*x + 9,add add 9 mul -3 x mul mul 3 x add c x
7502,4*x*y' - 4*y*ln(-1/(y + 4)) + y - 16*ln(-1/(y + 4)) + 4 = 0,add add add add 4 mul -16 log div -1 add 4 y mul mul -4 y log div -1 add 4 y mul mul 4 x y' y,-4 - e^(-(c + x)/(4*x)),sub -4 exp mul div div -1 4 x add c x
18282,5*y' - 8 = 0,add -8 mul 5 y',x*(c/x + 8/5),mul x add div 8 5 div c x
21879,x - y + 2*e^(x) + y' + 3 = 0,add add sub add 3 x y mul 2 exp x y',x - (c + 2*x)*e^(x) + 4,add add 4 x mul mul -1 add c mul 2 x exp x
1795,5*x^2*y' + 4 = 0,add 4 mul mul 5 pow x 2 y',c - 4*(-x - 1)/(5*x),add c mul div div -4 5 x sub -1 x
27969,4*x*y' + 4*y - 15 = 0,add add -15 mul 4 y mul mul 4 x y',15*(c + x)/(4*x),mul div div 15 4 x add c x
21270,x*y' - 1 = 0,add -1 mul x y',c + ln(x/6),add c log mul div 1 6 x
14695,e^(4)*e^(y/3)*y' + 3 = 0,add 3 mul mul y' exp 4 exp mul div 1 3 y,3*ln(c - x) - 12,add -12 mul 3 log sub c x
19010,x^2 - x*y' + y - 5 = 0,add add add -5 pow x 2 mul mul -1 x y' y,c*x + x*(x + 1) + 5,add add 5 mul c x mul x add 1 x
1192,x^2*y' - 3 = 0,add -3 mul pow x 2 y',c + (x - 1)/x - 2/x,add add c div -2 x mul pow x -1 add -1 x
33517,x*ln(-x + y - 7) + x*y' - x - y*ln(-x + y - 7) + 7*ln(-x + y - 7) = 0,add add add add mul -1 x mul 7 log add sub -7 x y mul x y' mul x log add sub -7 x y mul mul -1 y log add sub -7 x y,3^(c*x) + x + 7,add add 7 x pow 3 mul c x
7092,-64*x + y' - 1 = 0,add add -1 mul -64 x y',c + 32*x^2 + x,add add c x mul 32 pow x 2
6174,x*y' - 1 = 0,add -1 mul x y',c + ln(4*x/3),add c log mul div 4 3 x
29233,x^2 + 10*x*y' - 10*y = 0,add add pow x 2 mul -10 y mul mul 10 x y',x*(c - x)/10 - 2*x,add mul -2 x mul mul div 1 10 x sub c x
8051,18*x^2 + y' = 0,add mul 18 pow x 2 y',c - 6*x^3,add c mul -6 pow x 3
25462,x*y' - y + 5 = 0,add sub 5 y mul x y',c*x - 3*x/2 + 5,add add 5 mul div -3 2 x mul c x
13677,3*x*y' + 4*x - 6*y = 0,add add mul -6 y mul 4 x mul mul 3 x y',x*(c*x + 8)/6,mul mul div 1 6 x add 8 mul c x
24969,36*x*y' - 36*y - y' = 0,add add mul -1 y' mul -36 y mul mul 36 x y',c*(x - 1/36),mul c add div -1 36 x
17390,x*y' - y*ln(-y/x + 7/x) - y + y*ln(3) + 7*ln(-y/x + 7/x) - 7*ln(3) + 7 = 0,add add add add add sub 7 y mul -7 log 3 mul 7 log add div 7 x mul div -1 x y mul x y' mul y log 3 mul mul -1 y log add div 7 x mul div -1 x y,-3*5^(c*x)*x + 7,add 7 mul mul -3 x pow 5 mul c x
16145,x*y' + 2*y - 8 = 0,add add -8 mul 2 y mul x y',3 + (c/x + x)/x,add 3 mul pow x -1 add x div c x
21892,-y*ln(2) + y' - 5*ln(2) = 0,add add mul -5 log 2 mul mul -1 y log 2 y',2^(c + x) - 5,add -5 pow 2 add c x
32768,2*x*y' + y - 1 = 0,add add -1 mul mul 2 x y' y,sqrt(c/x) + 1,add 1 sqrt div c x
30843,3*x^2*y^2 + y^2 + 3*y' = 0,add add pow y 2 mul 3 y' mul mul 3 pow x 2 pow y 2,3/(c + x^3 + x),div 3 add add c x pow x 3
20949,3*x*y' + 4*x - 6*y = 0,add add mul -6 y mul 4 x mul mul 3 x y',x*(c*x + 4)/3,mul mul div 1 3 x add 4 mul c x
3734,2*y*e^(x)*ln(2) + y' = 0,add mul mul mul 2 exp x y log 2 y',-5*2^(c - 2*e^(x)),mul -5 pow 2 add c mul -2 exp x
29698,9*x*y' - 9*y - 1 = 0,add add -1 mul -9 y mul mul 9 x y',c*x - 1/9,add div -1 9 mul c x
12681,sin(x)^4*y' - 3*cos(x) = 0,add mul -3 cos x mul pow sin x 4 y',c - 1/sin(x)^3,sub c pow sin x -3
4447,-5^(x + 1)*ln(5) + y' = 0,add mul mul -1 pow 5 add 1 x log 5 y',5^(x + 1) + c,add c pow 5 add 1 x
3860,5*x^4 - 2*x + y' = 0,add add mul -2 x mul 5 pow x 4 y',c - x^5 + x^2,sub add c pow x 2 pow x 5
